t_ms,vx,vy,vz
275.274,-0.008,0.008,0.000
275.337,-0.009,0.008,0.000
275.399,-0.008,0.007,0.000
275.461,-0.008,0.005,0.000
275.523,-0.006,0.001,0.000
275.585,-0.005,-0.001,0.000
275.648,-0.004,-0.006,0.000
275.710,-0.004,-0.012,0.000
275.772,-0.003,-0.013,0.000
275.835,-0.004,-0.017,0.000
275.897,-0.004,-0.020,0.000
275.959,-0.003,-0.022,0.000
276.022,-0.003,-0.024,0.000
276.104,-0.002,-0.025,0.000
276.166,-0.001,-0.025,0.000
276.229,-0.001,-0.024,0.000
276.291,-0.001,-0.022,0.000
276.353,-0.002,-0.021,0.000
276.416,-0.002,-0.020,0.000
276.478,-0.002,-0.018,0.000
276.540,-0.005,-0.015,0.000
276.603,-0.005,-0.013,0.000
276.665,-0.005,-0.008,0.000
276.727,-0.006,-0.002,0.000
276.789,-0.007,0.001,0.000
276.851,-0.009,0.007,0.000
276.935,-0.010,0.010,0.000
276.997,-0.013,0.015,0.000
277.059,-0.014,0.017,0.000
277.122,-0.016,0.020,0.000
277.184,-0.017,0.021,0.000
277.246,-0.016,0.022,0.000
277.309,-0.016,0.022,0.000
277.371,-0.017,0.021,0.000
277.433,-0.017,0.020,0.000
277.495,-0.015,0.018,0.000
277.557,-0.014,0.016,0.000
277.620,-0.010,0.015,0.000
277.682,-0.011,0.015,0.000
277.744,-0.010,0.015,0.000
277.807,-0.010,0.015,0.000
277.869,-0.010,0.015,0.000
277.931,-0.009,0.016,0.000
278.014,-0.009,0.016,0.000
278.055,-0.009,0.017,0.000
278.138,-0.009,0.016,0.000
278.201,-0.009,0.015,0.000
278.262,-0.009,0.014,0.000
278.329,-0.009,0.014,0.000
278.391,-0.009,0.012,0.000
278.454,-0.008,0.012,0.000
278.516,-0.008,0.011,0.000
278.578,-0.007,0.010,0.000
278.640,-0.007,0.009,0.000
278.703,-0.007,0.008,0.000
278.765,-0.005,0.006,0.000
278.827,-0.004,0.004,0.000
278.889,-0.003,0.004,0.000
278.951,-0.003,0.004,0.000
279.014,-0.002,0.004,0.000
279.077,0.001,0.003,0.000
279.139,0.002,0.002,0.000
279.202,0.003,0.002,0.000
279.263,0.004,0.001,0.000
279.326,0.006,0.001,0.000
279.388,0.007,0.000,0.000
279.450,0.007,-0.002,0.000
279.513,0.006,-0.003,0.000
279.575,0.007,-0.003,0.000
279.637,0.007,-0.003,0.000
279.700,0.009,-0.003,0.000
279.762,0.008,-0.002,0.000
279.824,0.008,-0.002,0.000
279.886,0.005,-0.001,0.000
279.949,0.003,0.001,0.000
280.011,-0.001,0.003,0.000
280.073,-0.003,0.005,0.000
280.135,-0.005,0.007,0.000
280.198,-0.007,0.011,0.000
280.260,-0.009,0.012,0.000
280.302,-0.010,0.014,0.000
280.364,-0.010,0.015,0.000
280.426,-0.010,0.016,0.000
280.488,-0.009,0.016,0.000
280.571,-0.008,0.017,0.000
280.613,-0.007,0.017,0.000
280.675,-0.006,0.017,0.000
280.737,-0.006,0.018,0.000
280.800,-0.004,0.018,0.000
280.862,-0.004,0.019,0.000
280.926,-0.006,0.018,0.000
280.989,-0.007,0.020,0.000
281.050,-0.007,0.020,0.000
281.113,-0.008,0.020,0.000
281.175,-0.007,0.020,0.000
281.237,-0.007,0.019,0.000
281.299,-0.006,0.018,0.000
281.361,-0.007,0.017,0.000
281.423,-0.006,0.015,0.000
281.486,-0.005,0.014,0.000
281.548,-0.005,0.011,0.000
281.611,-0.004,0.010,0.000
281.652,-0.003,0.008,0.000
281.715,-0.002,0.007,0.000
281.777,-0.002,0.005,0.000
281.839,-0.001,0.002,0.000
281.902,0.000,0.001,0.000
281.963,-0.000,0.000,0.000
282.026,0.004,-0.001,0.000
282.088,0.004,-0.002,0.000
282.150,0.004,-0.004,0.000
282.192,0.009,0.001,0.000
282.254,0.007,-0.005,0.000
282.316,0.007,-0.007,0.000
282.378,0.008,-0.009,0.000
282.420,0.008,-0.009,0.000
282.482,0.008,-0.011,0.000
282.544,0.014,-0.003,0.000
282.607,0.010,-0.013,0.000
282.669,0.010,-0.013,0.000
282.711,0.009,-0.014,0.000
282.773,0.011,-0.014,0.000
282.835,0.009,-0.015,0.000
282.898,0.011,-0.014,0.000
282.960,0.011,-0.015,0.000
