t_ms,vx,vy,vz
788.290,0.000,0.000,0.000
788.332,0.000,0.000,0.000
788.373,0.000,0.000,0.000
788.415,0.000,0.000,0.000
788.477,0.000,0.000,0.000
788.519,0.000,0.000,0.000
788.560,0.000,0.000,0.000
788.602,0.000,0.000,0.000
788.644,0.000,0.000,0.000
788.686,0.000,0.000,0.000
788.727,0.000,0.000,0.000
788.769,0.000,0.000,0.000
788.811,0.000,0.000,0.000
788.852,0.000,0.000,0.000
788.914,0.000,0.000,0.000
788.956,0.000,0.000,0.000
788.997,0.000,0.000,0.000
789.039,0.000,0.000,0.000
789.081,0.000,0.000,0.000
789.122,0.000,0.000,0.000
789.164,0.000,0.000,0.000
789.206,0.000,0.000,0.000
789.247,0.000,0.000,0.000
789.310,0.000,0.000,0.000
789.351,0.000,0.000,0.000
789.393,0.000,0.000,0.000
789.435,0.000,0.000,0.000
789.476,0.000,0.000,0.000
789.518,0.000,0.000,0.000
789.560,0.000,0.000,0.000
789.622,0.000,0.000,0.000
789.664,0.000,0.000,0.000
789.706,0.000,0.000,0.000
789.747,0.000,0.000,0.000
789.789,0.000,0.000,0.000
789.830,0.000,0.000,0.000
789.872,0.000,0.000,0.000
789.914,0.000,0.000,0.000
789.976,0.000,0.000,0.000
790.018,0.000,0.000,0.000
790.059,0.000,0.000,0.000
790.101,0.000,0.000,0.000
790.142,0.000,0.000,0.000
790.184,0.000,0.000,0.000
790.226,0.000,0.000,0.000
790.268,0.000,0.000,0.000
790.310,0.000,0.000,0.000
790.351,0.000,0.000,0.000
790.414,0.000,0.000,0.000
790.455,0.000,0.000,0.000
790.497,0.000,0.000,0.000
790.538,0.000,0.000,0.000
790.580,0.000,0.000,0.000
790.622,0.000,0.000,0.000
790.664,0.000,0.000,0.000
790.706,0.000,0.000,0.000
790.768,0.000,0.000,0.000
790.810,0.000,0.000,0.000
790.851,0.000,0.000,0.000
790.893,0.000,0.000,0.000
790.935,0.000,0.000,0.000
790.977,0.000,0.000,0.000
791.018,0.000,0.000,0.000
791.060,0.000,0.000,0.000
791.122,0.000,0.000,0.000
791.164,0.000,0.000,0.000
791.206,0.000,0.000,0.000
791.247,0.000,0.000,0.000
791.289,0.000,0.000,0.000
791.331,0.000,0.000,0.000
791.373,0.000,0.000,0.000
791.415,0.000,0.000,0.000
791.456,0.000,0.000,0.000
791.519,0.000,0.000,0.000
791.561,0.000,0.000,0.000
791.602,0.000,0.000,0.000
791.644,0.000,0.000,0.000
791.686,0.000,0.000,0.000
791.727,0.000,0.000,0.000
791.769,0.000,0.000,0.000
791.811,0.000,0.000,0.000
791.853,0.000,0.000,0.000
791.915,0.000,0.000,0.000
791.956,0.000,0.000,0.000
791.999,0.000,0.000,0.000
792.040,0.000,0.000,0.000
792.082,0.000,0.000,0.000
792.123,0.000,0.000,0.000
792.165,0.000,0.000,0.000
792.227,0.000,0.000,0.000
792.269,0.000,0.000,0.000
792.311,0.000,0.000,0.000
792.352,0.000,0.000,0.000
792.394,0.000,0.000,0.000
792.435,0.000,0.000,0.000
792.477,0.000,0.000,0.000
792.519,0.000,0.000,0.000
792.560,0.000,0.000,0.000
792.623,0.000,0.000,0.000
792.664,0.000,0.000,0.000
792.706,0.000,0.000,0.000
792.748,0.000,0.000,0.000
792.789,0.000,0.000,0.000
792.831,0.000,0.000,0.000
792.873,0.000,0.000,0.000
792.915,0.000,0.000,0.000
792.957,0.000,0.000,0.000
793.019,0.000,0.000,0.000
793.060,0.000,0.000,0.000
793.102,0.000,0.000,0.000
793.144,0.000,0.000,0.000
793.186,0.000,0.000,0.000
793.227,0.000,0.000,0.000
793.269,0.000,0.000,0.000
793.331,0.000,0.000,0.000
793.373,0.000,0.000,0.000
793.415,0.000,0.000,0.000
793.456,0.000,0.000,0.000
793.498,0.000,0.000,0.000
793.539,0.000,0.000,0.000
793.581,0.000,0.000,0.000
793.623,0.000,0.000,0.000
793.665,0.000,0.000,0.000
793.727,0.000,0.000,0.000
793.769,0.000,0.000,0.000
793.811,0.000,0.000,0.000
793.853,0.000,0.000,0.000
793.894,0.000,0.000,0.000
793.935,0.000,0.000,0.000
793.977,0.000,0.000,0.000
794.019,0.000,0.000,0.000
794.061,0.000,0.000,0.000
794.123,0.000,0.000,0.000
794.165,0.000,0.000,0.000
794.207,0.000,0.000,0.000
794.249,0.000,0.000,0.000
794.291,0.000,0.000,0.000
794.332,0.000,0.000,0.000
794.374,0.000,0.000,0.000
794.415,0.000,0.000,0.000
794.478,0.000,0.000,0.000
794.519,0.000,0.000,0.000
794.561,0.000,0.000,0.000
794.603,0.000,0.000,0.000
794.644,0.000,0.000,0.000
794.707,0.000,0.000,0.000
794.749,0.000,0.000,0.000
794.791,0.000,0.000,0.000
794.832,0.000,0.000,0.000
794.874,0.000,0.000,0.000
794.915,0.000,0.000,0.000
794.957,0.000,0.000,0.000
794.999,0.000,0.000,0.000
795.040,0.000,0.000,0.000
795.082,0.000,0.000,0.000
795.123,0.000,0.000,0.000
795.185,0.000,0.000,0.000
795.227,0.000,0.000,0.000
795.269,0.000,0.000,0.000
795.311,0.000,0.000,0.000
795.353,0.000,0.000,0.000
795.395,0.000,0.000,0.000
795.436,0.000,0.000,0.000
795.499,0.000,0.000,0.000
795.540,0.000,0.000,0.000
795.582,0.000,0.000,0.000
795.624,0.000,0.000,0.000
795.665,0.000,0.000,0.000
795.707,0.000,0.000,0.000
795.749,0.000,0.000,0.000
795.791,0.000,0.000,0.000
795.853,0.000,0.000,0.000
795.895,0.000,0.000,0.000
795.936,0.000,0.000,0.000
795.978,0.000,0.000,0.000
796.019,0.000,0.000,0.000
796.061,0.000,0.000,0.000
796.103,0.000,0.000,0.000
796.144,0.000,0.000,0.000
796.186,0.000,0.000,0.000
796.248,0.000,0.000,0.000
796.290,0.000,0.000,0.000
796.332,0.000,0.000,0.000
796.374,0.000,0.000,0.000
796.415,0.000,0.000,0.000
796.457,0.000,0.000,0.000
796.519,0.000,0.000,0.000
796.561,0.000,0.000,0.000
796.603,0.000,0.000,0.000
796.644,0.000,0.000,0.000
796.686,0.000,0.000,0.000
796.728,0.000,0.000,0.000
796.770,0.000,0.000,0.000
796.811,0.000,0.000,0.000
796.874,0.000,0.000,0.000
796.915,0.000,0.000,0.000
796.957,0.000,0.000,0.000
796.999,0.000,0.000,0.000
797.040,0.000,0.000,0.000
797.082,0.000,0.000,0.000
797.124,0.000,0.000,0.000
797.166,0.000,0.000,0.000
797.208,0.000,0.000,0.000
797.249,0.000,0.000,0.000
797.311,0.000,0.000,0.000
797.353,0.000,0.000,0.000
797.395,0.000,0.000,0.000
797.436,0.000,0.000,0.000
797.477,0.000,0.000,0.000
797.519,0.000,0.000,0.000
797.561,0.000,0.000,0.000
797.623,0.000,0.000,0.000
797.665,0.000,0.000,0.000
797.707,0.000,0.000,0.000
797.749,0.000,0.000,0.000
797.790,0.000,0.000,0.000
797.832,0.000,0.000,0.000
797.874,0.000,0.000,0.000
797.916,0.000,0.000,0.000
797.958,0.000,0.000,0.000
798.020,0.000,0.000,0.000
798.061,0.000,0.000,0.000
798.103,0.000,0.000,0.000
798.145,0.000,0.000,0.000
798.187,0.000,0.000,0.000
798.228,0.000,0.000,0.000
798.270,0.000,0.000,0.000
798.312,0.000,0.000,0.000
798.353,0.000,0.000,0.000
798.416,0.000,0.000,0.000
798.457,0.000,0.000,0.000
798.499,0.000,0.000,0.000
798.541,0.000,0.000,0.000
798.583,0.000,0.000,0.000
798.624,0.000,0.000,0.000
798.666,0.000,0.000,0.000
798.708,0.000,0.000,0.000
798.770,0.000,0.000,0.000
798.812,0.000,0.000,0.000
798.854,0.000,0.000,0.000
798.896,0.000,0.000,0.000
798.937,0.000,0.000,0.000
798.979,0.000,0.000,0.000
799.021,0.000,0.000,0.000
799.083,0.000,0.000,0.000
799.124,0.000,0.000,0.000
799.166,0.000,0.000,0.000
799.208,0.000,0.000,0.000
799.250,0.000,0.000,0.000
799.292,0.000,0.000,0.000
799.333,0.000,0.000,0.000
799.375,0.000,0.000,0.000
799.437,0.000,0.000,0.000
799.479,0.000,0.000,0.000
799.520,0.000,0.000,0.000
799.562,0.000,0.000,0.000
799.604,0.000,0.000,0.000
799.646,0.000,0.000,0.000
799.688,0.000,0.000,0.000
799.729,0.000,0.000,0.000
799.771,0.000,0.000,0.000
799.833,0.000,0.000,0.000
799.875,0.000,0.000,0.000
799.917,0.000,0.000,0.000
799.958,0.000,0.000,0.000
800.000,0.000,0.000,0.000
800.042,0.000,0.000,0.000
800.084,0.000,0.000,0.000
800.125,0.000,0.000,0.000
800.188,0.000,0.000,0.000
800.229,0.000,0.000,0.000
800.271,0.000,0.000,0.000
800.312,0.000,0.000,0.000
800.354,0.000,0.000,0.000
800.396,0.000,0.000,0.000
800.437,0.000,0.000,0.000
800.479,0.000,0.000,0.000
800.542,0.000,0.000,0.000
800.583,0.000,0.000,0.000
800.625,0.000,0.000,0.000
800.667,0.000,0.000,0.000
800.708,0.000,0.000,0.000
800.750,0.000,0.000,0.000
800.792,0.000,0.000,0.000
800.833,0.000,0.000,0.000
800.875,0.000,0.000,0.000
800.937,0.000,0.000,0.000
800.979,0.000,0.000,0.000
801.020,0.000,0.000,0.000
801.062,0.000,0.000,0.000
801.104,0.000,0.000,0.000
801.146,0.000,0.000,0.000
801.208,0.000,0.000,0.000
801.250,0.000,0.000,0.000
801.291,0.000,0.000,0.000
801.333,0.000,0.000,0.000
801.375,0.000,0.000,0.000
801.417,0.000,0.000,0.000
801.459,0.000,0.000,0.000
801.500,0.000,0.000,0.000
801.542,0.000,0.000,0.000
801.584,0.000,0.000,0.000
801.646,0.000,0.000,0.000
801.688,0.000,0.000,0.000
801.729,0.000,0.000,0.000
801.771,0.000,0.000,0.000
801.812,0.000,0.000,0.000
801.854,0.000,0.000,0.000
801.896,0.000,0.000,0.000
801.937,0.000,0.000,0.000
801.979,0.000,0.000,0.000
802.042,0.000,0.000,0.000
802.084,0.000,0.000,0.000
802.125,0.000,0.000,0.000
802.167,0.000,0.000,0.000
802.208,0.000,0.000,0.000
802.271,0.000,0.000,0.000
802.312,0.000,0.000,0.000
802.354,0.000,0.000,0.000
802.396,0.000,0.000,0.000
802.458,0.000,0.000,0.000
802.499,0.000,0.000,0.000
802.541,0.000,0.000,0.000
802.583,0.000,0.000,0.000
802.624,0.000,0.000,0.000
802.666,0.000,0.000,0.000
802.708,0.000,0.000,0.000
802.750,0.000,0.000,0.000
802.812,0.000,0.000,0.000
802.853,0.000,0.000,0.000
802.895,0.000,0.000,0.000
802.937,0.000,0.000,0.000
802.979,0.000,0.000,0.000
803.020,0.000,0.000,0.000
803.062,0.000,0.000,0.000
803.104,0.000,0.000,0.000
803.145,0.000,0.000,0.000
803.208,0.000,0.000,0.000
803.249,0.000,0.000,0.000
803.291,0.000,0.000,0.000
803.333,0.000,0.000,0.000
803.375,0.000,0.000,0.000
803.416,0.000,0.000,0.000
803.458,0.000,0.000,0.000
803.500,0.000,0.000,0.000
803.562,0.000,0.000,0.000
803.604,0.000,0.000,0.000
803.646,0.000,0.000,0.000
803.688,0.000,0.000,0.000
803.729,0.000,0.000,0.000
803.771,0.000,0.000,0.000
803.813,0.000,0.000,0.000
803.875,0.000,0.000,0.000
803.917,0.000,0.000,0.000
803.959,0.000,0.000,0.000
804.000,0.000,0.000,0.000
804.062,0.000,0.000,0.000
804.104,0.000,0.000,0.000
804.145,0.000,0.000,0.000
804.187,0.000,0.000,0.000
804.229,0.000,0.000,0.000
804.291,0.000,0.000,0.000
804.332,0.000,0.000,0.000
804.374,0.000,0.000,0.000
804.416,0.000,0.000,0.000
804.458,0.000,0.000,0.000
804.500,0.000,0.000,0.000
804.562,0.000,0.000,0.000
804.603,0.000,0.000,0.000
804.645,0.000,0.000,0.000
804.687,0.000,0.000,0.000
804.728,0.000,0.000,0.000
804.770,0.000,0.000,0.000
804.832,0.000,0.000,0.000
804.874,0.000,0.000,0.000
804.916,0.000,0.000,0.000
804.958,0.000,0.000,0.000
804.999,0.000,0.000,0.000
805.062,0.000,0.000,0.000
805.104,0.000,0.000,0.000
805.146,0.000,0.000,0.000
805.187,0.000,0.000,0.000
